"time","temperature_2m_max","temperature_2m_min","precipitation_sum"
"2024-04-26",21.3,6.4,5.1
"2024-04-27",11.7,5,42.6
"2024-04-28",12.8,4.1,48.8
"2024-04-29",11,4.7,43.9
"2024-04-30",15.8,2.9,22.1
"2024-05-01",17.1,3.9,0.4
"2024-05-02",20.2,2.5,0
"2024-05-03",20.4,4.7,2
"2024-05-04",17.1,8.1,18.4
"2024-05-05",21,4.9,0
"2024-05-06",22.8,6.4,0
"2024-05-07",24.3,6.8,0
"2024-05-08",24.9,6.8,0
"2024-05-09",26,8.1,0
"2024-05-10",25.5,8.5,0
"2024-05-11",22.5,8.6,0
"2024-05-12",18.3,8.7,12.6
"2024-05-13",20.3,6.8,0
"2024-05-14",23.3,5.5,0
"2024-05-15",26,7.3,0
"2024-05-16",25.6,8.3,0
"2024-05-17",25.8,9,0
"2024-05-18",25.9,9,0
"2024-05-19",25.1,9.7,2.2
"2024-05-20",24.4,9.7,0.2
"2024-05-21",26.2,9.2,0
"2024-05-22",27.9,9.9,0
"2024-05-23",28.2,10.4,0
"2024-05-24",26.6,10.2,0
"2024-05-25",27.8,10.8,0
"2024-05-26",29,10.3,0.1
"2024-05-27",29.1,10.8,0
"2024-05-28",29.2,10.7,0
"2024-05-29",27.3,9.9,0
"2024-05-30",26.4,10.8,0
"2024-05-31",26.2,10.6,0
"2024-06-01",25.9,13,2
"2024-06-02",27.8,10.6,0
"2024-06-03",29.2,10.4,0
"2024-06-04",27.2,10.9,0
"2024-06-05",24.9,11,8
"2024-06-06",20.7,9.8,8.8
"2024-06-07",21.7,9.2,1.4
"2024-06-08",20.6,8.9,1.2
"2024-06-09",24.2,9,0
"2024-06-10",25.7,10.3,0.3
"2024-06-11",27.1,10.5,0
"2024-06-12",28.3,10.9,0
"2024-06-13",26.4,13.3,0
"2024-06-14",26.4,13.5,0.6
"2024-06-15",28,12.5,0
"2024-06-16",30.4,14,0
"2024-06-17",29.8,13.4,0
"2024-06-18",28,13.9,0.1
"2024-06-19",25.9,14.5,0
"2024-06-20",25.8,13,0
"2024-06-21",20.2,13,14.2
"2024-06-22",24.1,11.1,0.1
"2024-06-23",27.2,12.7,0
"2024-06-24",29.1,15.8,0
"2024-06-25",30,15,0
"2024-06-26",31.4,14.3,0
"2024-06-27",32.1,15.3,0
"2024-06-28",31.9,16.2,0
"2024-06-29",31.7,19.2,0
"2024-06-30",31.8,18.6,0.1
"2024-07-01",32.8,20.6,0
"2024-07-02",33.1,18.8,0
"2024-07-03",33.5,17.4,0
"2024-07-04",33.9,21.5,0.1
"2024-07-05",28.9,18.3,20.5
"2024-07-06",28.2,15.7,22.2
"2024-07-07",28.7,16.5,0
"2024-07-08",30.3,14.6,0
"2024-07-09",31.9,14,0
"2024-07-10",32.4,17.1,0
"2024-07-11",32.2,16.5,0
"2024-07-12",30.7,17.1,0
"2024-07-13",29.7,16,0.5
"2024-07-14",30.7,16.9,2.1
"2024-07-15",31.2,17.4,0
"2024-07-16",32.3,16.1,0
"2024-07-17",32.9,17.5,0
"2024-07-18",28.6,18.8,0
"2024-07-19",32.2,17.9,0
"2024-07-20",33,20.3,0
"2024-07-21",33.9,18.6,0
"2024-07-22",34.3,20.3,0
"2024-07-23",31.7,22,0
"2024-07-24",33,19.2,2.2
"2024-07-25",34.4,21.3,0
"2024-07-26",35,19.8,0
"2024-07-27",35.3,22,0
"2024-07-28",35.4,24,0.1
"2024-07-29",31.1,22.8,8
"2024-07-30",31.3,20.9,1.5
"2024-07-31",33,20,0
"2024-08-01",29.7,19.9,10.5
"2024-08-02",32.2,19.6,0.4
"2024-08-03",31.9,21.4,2.9
"2024-08-04",27.7,20.3,20.4
"2024-08-05",27.5,19.1,12.1
"2024-08-06",30.7,20.2,0.7
"2024-08-07",28.1,18,21.7
"2024-08-08",29.5,18.6,0.8
"2024-08-09",30.4,19.2,0
"2024-08-10",31.4,19.8,1.6
"2024-08-11",27.3,18.3,15.9
"2024-08-12",29.8,17.6,0.2
"2024-08-13",31.7,18.8,0
"2024-08-14",32.1,20.7,0.6
"2024-08-15",25.8,19.2,13.6
"2024-08-16",29.3,17.5,2
"2024-08-17",24.1,18.5,18.3
"2024-08-18",27.8,17.5,0
"2024-08-19",28.6,17,4.5
"2024-08-20",26.9,17.1,12.1
"2024-08-21",24.9,15.5,0.2
"2024-08-22",28.5,13.3,0.2
"2024-08-23",29.3,15.7,0
"2024-08-24",30,15.6,0
"2024-08-25",30.9,16.8,0
"2024-08-26",31.2,17.2,0
"2024-08-27",27.5,17.3,0
"2024-08-28",22.7,15.5,23.3
"2024-08-29",19.9,15.4,40.2
"2024-08-30",23.9,15.7,2.9
"2024-08-31",26.4,14.1,0
"2024-09-01",28.4,15.3,0
"2024-09-02",26.2,15.7,39.3
"2024-09-03",21.2,15.8,23.4
"2024-09-04",25.5,14,0
"2024-09-05",27.7,15.2,0
"2024-09-06",26,15.9,4.8
"2024-09-07",25.7,14.9,1.6
"2024-09-08",26.9,13.5,0.5
"2024-09-09",27.5,13.5,0
"2024-09-10",27.6,14.2,0.4
"2024-09-11",27.8,13.8,0
"2024-09-12",28.6,12.4,0
"2024-09-13",28.4,11.8,0
"2024-09-14",25.8,13.4,2.6
"2024-09-15",26.8,12.9,0
"2024-09-16",28.3,11.8,0
"2024-09-17",28.6,11.7,0
"2024-09-18",29,11.5,0
"2024-09-19",22.2,12.9,4.7
"2024-09-20",28.2,14.4,0
"2024-09-21",30.5,16.1,0
"2024-09-22",31.4,14.7,0
"2024-09-23",31.3,15.1,0
"2024-09-24",31.7,14.2,0
"2024-09-25",31,15.8,0
"2024-09-26",30.2,15.4,0
"2024-09-27",24.7,15.4,3.6
"2024-09-28",25.3,12.7,12.2
"2024-09-29",26.2,13.7,0
"2024-09-30",27.8,11.2,0
"2024-10-01",28.2,10.5,0
"2024-10-02",28.4,11.5,0
"2024-10-03",28.8,10.4,0
"2024-10-04",28,10.5,0
"2024-10-05",26.9,10.4,0.2
"2024-10-06",24.1,12.1,1.6
"2024-10-07",25.8,10,0
"2024-10-08",20.3,11.3,0.3
"2024-10-09",21.3,8.2,2.3
"2024-10-10",22.9,9,0
"2024-10-11",24,6.9,0
"2024-10-12",24.6,9.5,0
"2024-10-13",25.4,7.4,0
"2024-10-14",24.5,7.9,0
"2024-10-15",24.5,7.8,0
"2024-10-16",24.6,7.7,0
"2024-10-17",24.1,7.5,0.5
"2024-10-18",23.6,7.6,0
"2024-10-19",24,7.1,0
"2024-10-20",24.8,8,0
"2024-10-21",23.8,8,0
"2024-10-22",24.1,8,0
"2024-10-23",23.1,7.2,0
"2024-10-24",22.6,8,0
"2024-10-25",23.7,6.9,0
"2024-10-26",24.5,9.7,0
"2024-10-27",24.5,7.9,0
"2024-10-28",24.1,7.7,0
"2024-10-29",15.3,8.6,17.1
"2024-10-30",17.4,6.7,8.3
"2024-10-31",18.9,4.3,0
"2024-11-01",18.6,3.4,0
"2024-11-02",20.1,4.4,0
"2024-11-03",21,5.4,0
"2024-11-04",21,5.2,0
"2024-11-05",20.6,7.3,0
"2024-11-06",20.3,6.3,0
"2024-11-07",20.6,7.9,0
"2024-11-08",20.6,9.6,0
"2024-11-09",20.2,6.7,0.5
"2024-11-10",18.8,5.9,0
"2024-11-11",14.3,5.7,20.4
"2024-11-12",14.6,3.7,3.4
"2024-11-13",15.5,1.6,1
"2024-11-14",15.2,1.8,3.4
"2024-11-15",10.8,1.2,7.9
"2024-11-16",8.5,1.4,42.2
"2024-11-17",11.7,-2.6,0
"2024-11-18",13.4,-2.8,0
"2024-11-19",14,-2.3,0
"2024-11-20",13.7,-2.3,0
"2024-11-21",14.8,-1.5,0
"2024-11-22",14.9,-1.5,0
"2024-11-23",9.5,-0.1,19.9
"2024-11-24",11.4,0.6,5.1
"2024-11-25",12.6,-1.3,0
"2024-11-26",13,-1.6,0
"2024-11-27",12.3,-2.6,0
"2024-11-28",11.4,-3.2,0
"2024-11-29",11.8,-0.8,0
"2024-11-30",10.9,1.2,3.1
"2024-12-01",8,-3.8,2.4
"2024-12-02",6.9,-2.3,15.3
"2024-12-03",6.9,-4.4,16.2
"2024-12-04",7.4,-6.1,0
"2024-12-05",8.8,-8.5,0
"2024-12-06",7.7,-8.8,0
"2024-12-07",7.4,-6.2,0.5
"2024-12-08",4.8,-4.5,25.6
"2024-12-09",1.8,-9.6,22.7
"2024-12-10",2.2,-12.8,0
"2024-12-11",3.8,-8.4,5.9
"2024-12-12",1.7,-6.3,28.7
"2024-12-13",2.1,-11.3,0
"2024-12-14",1.7,-13.7,0
"2024-12-15",5.3,-10.2,0
"2024-12-16",7.2,-8.8,0
"2024-12-17",6.8,-12.4,0
"2024-12-18",4.1,-11.2,0
"2024-12-19",5.5,-12.2,0
"2024-12-20",5.4,-12.1,0
"2024-12-21",4.9,-12.2,0
"2024-12-22",5.9,-6.6,0
"2024-12-23",4.8,-8,1.1
"2024-12-24",5,-9.6,0
"2024-12-25",4.3,-9.8,0
"2024-12-26",4.4,-10.9,0
"2024-12-27",6.5,-10.6,3.7
"2024-12-28",2.1,-4.2,9.7
"2024-12-29",1.8,-8.2,0
"2024-12-30",2,-10.1,0
"2024-12-31",4.5,-9.7,0
"2025-01-01",4.8,-9.1,0.4
